4	-14	0	-0.83714349223	-0.129877576285	3.42E-17
4.5	-14	0	-0.857316460815	-0.145649802971	5.11E-17
5	-14	0	-0.881456996861	-0.163000486388	7.47E-17
5.5	-14	0	-0.909789975474	-0.179828098666	1.68E-17
6	-14	0	-0.945194024762	-0.195258879079	-5.61E-17
6.5	-14	0	-0.986166717351	-0.203146732441	-1.34E-17
7	-14	0	-1.04551841946	-0.20652399563	7.81E-17
7.5	-14	0	-0.995523999512	-0.867398319293	-7.11E-20
0	-12	0	-0.821324192263	4.84E-19	-9.86E-34
0.5	-12	0	-0.822453110679	-8.82E-03	1.40E-17
1	-12	0	-0.824675974488	-1.77E-02	1.38E-17
1.5	-12	0	-0.829117720578	-2.63E-02	-6.63E-17
2	-12	0	-0.834584139579	-3.45E-02	-1.13E-16
2.5	-12	0	-0.842634362037	-4.17E-02	6.88E-17
3	-12	0	-0.852286864367	-4.89E-02	-2.05E-17
3.5	-12	0	-0.863825118861	-5.54E-02	6.60E-17
4	-12	0	-0.878266564447	-5.99E-02	4.63E-17
4.5	-12	0	-0.894825958193	-6.32E-02	2.11E-17
5	-12	0	-0.914697335245	-6.50E-02	4.11E-18
5.5	-12	0	-0.941107299264	-6.41E-02	-1.44E-17
6	-12	0	-0.972770408043	-6.36E-02	-4.83E-17
6.5	-12	0	-1.01440527355	-7.11E-02	-1.38E-17
7	-12	0	-1.04951547378	-9.69E-02	-5.24E-17
7.5	-12	0	-1.09158305002	-0.623777180476	-2.92E-19
0	-10	0	-0.846648898749	-6.00E-20	2.03E-21
0.5	-10	0	-0.846977207393	-3.86E-03	7.32E-17
1	-10	0	-0.848489269672	-7.56E-03	-1.18E-17
1.5	-10	0	-0.850992742104	-1.09E-02	4.06E-17
2	-10	0	-0.85445397919	-1.36E-02	5.08E-17
2.5	-10	0	-0.858680367352	-1.54E-02	3.05E-17
3	-10	0	-0.86362468217	-1.63E-02	1.02E-16
3.5	-10	0	-0.869522958977	-1.61E-02	-2.48E-17
4	-10	0	-0.876228767213	-1.36E-02	5.23E-17
4.5	-10	0	-0.883648641554	-9.45E-03	-4.74E-17
5	-10	0	-0.890679955771	-1.81E-03	-1.22E-18
5.5	-10	0	-0.896955245365	1.04E-02	-8.38E-17
6	-10	0	-0.900679092523	2.83E-02	-5.95E-17
6.5	-10	0	-0.903181599131	5.31E-02	1.48E-17
7	-10	0	-0.898130829122	8.21E-02	-6.35E-18
7.5	-10	0	-0.999930764156	-0.765547664195	0
0	-8	0	-0.855863890538	0	0
0.5	-8	0	-0.856038010548	-1.14E-03	-4.34E-17
1	-8	0	-0.856621773165	-2.22E-03	-1.20E-18
1.5	-8	0	-0.857578416518	-3.06E-03	-5.96E-18
2	-8	0	-0.858747039092	-3.66E-03	-2.64E-17
2.5	-8	0	-0.860191243831	-3.65E-03	-1.34E-16
3	-8	0	-0.861694730162	-3.25E-03	-4.69E-17
3.5	-8	0	-0.863213792358	-2.25E-03	2.03E-17
4	-8	0	-0.864386162483	-4.86E-04	-2.68E-17
4.5	-8	0	-0.864975471411	1.87E-03	-5.54E-17
5	-8	0	-0.864480951171	4.61E-03	1.62E-17
5.5	-8	0	-0.862810881015	7.80E-03	-7.06E-17
6	-8	0	-0.858946774803	1.03E-02	-7.41E-17
6.5	-8	0	-0.853613462698	1.04E-02	-6.06E-17
7	-8	0	-0.848616618809	8.21E-03	-5.12E-17
7.5	-8	0	-0.844708686577	3.25E-03	6.79E-18
0	-6	0	-0.858361162588	0	0
0.5	-6	0	-0.858418890678	-2.55E-04	-1.55E-16
1	-6	0	-0.85857441859	-4.74E-04	-2.26E-17
1.5	-6	0	-0.858827357187	-6.18E-04	2.99E-17
2	-6	0	-0.859130907816	-6.52E-04	-7.36E-17
2.5	-6	0	-0.859425295083	-5.70E-04	-7.51E-17
3	-6	0	-0.85969895257	-3.30E-04	-5.28E-17
3.5	-6	0	-0.859881821514	3.38E-05	7.27E-18
4	-6	0	-0.859953714962	4.69E-04	3.18E-17
4.5	-6	0	-0.859779697143	9.29E-04	4.21E-17
5	-6	0	-0.859433749512	1.34E-03	4.27E-17
5.5	-6	0	-0.858850656169	1.62E-03	-9.57E-17
6	-6	0	-0.858173393838	1.67E-03	-3.03E-17
6.5	-6	0	-0.857551917853	1.35E-03	7.38E-17
7	-6	0	-0.85692665276	7.46E-04	-1.49E-17
7.5	-6	0	-0.856992654295	1.06E-04	7.87E-17
0	-4	0	-0.858852927744	0	0
0.5	-4	0	-0.858864459433	-3.67E-05	0
1	-4	0	-0.858894371783	-6.26E-05	7.21E-23
1.5	-4	0	-0.858938549839	-7.21E-05	1.02E-23
2	-4	0	-0.858988896965	-5.57E-05	-1.53E-23
2.5	-4	0	-0.859030526718	-1.74E-05	-9.85E-24
3	-4	0	-0.859059520958	4.83E-05	-4.60E-17
3.5	-4	0	-0.859078889335	1.58E-04	1.15E-17
4	-4	0	-0.859026108849	2.20E-04	-4.54E-17
4.5	-4	0	-0.858948853676	2.91E-04	-3.42E-17
5	-4	0	-0.85885639937	3.45E-04	-1.73E-17
5.5	-4	0	-0.858730305608	3.68E-04	-8.19E-17
6	-4	0	-0.858603203259	3.25E-04	-3.26E-18
6.5	-4	0	-0.858490184654	2.37E-04	-2.04E-20
